id,tier,topic,type,question,answer,alternative_answer,explanation,expected_output,created_at
JSH017,hard,event-loop,output_prediction,"What will the following code log to the console?

console.log('start');
setTimeout(() => console.log('timeout'), 0);
Promise.resolve().then(() => console.log('promise'));
console.log('end');","start
end
promise
timeout",,"Synchronous code runs first ('start', 'end'). Then microtasks (Promise callbacks) run before macrotasks (setTimeout callbacks). Promise.resolve().then queues a microtask, setTimeout queues a macrotask. Microtasks drain before the next macrotask runs, so 'promise' logs before 'timeout'.",,2026-05-15 16:54:22.904349+00
JSH018,hard,classes,output_prediction,"What will the following code log to the console?

class Vehicle {
  constructor(speed) { this.speed = speed; }
  describe() { return `Speed: ${this.speed}`; }
}
class Car extends Vehicle {
  describe() {
    return super.describe() + ', Type: car';
  }
}
const c = new Car(120);
console.log(c.describe());","Speed: 120, Type: car",,"super.describe() calls Vehicle's describe method in the context of the Car instance (this.speed is 120). Car's describe then appends its own string. This pattern lets subclasses extend, rather than replace, the parent's behaviour.",,2026-05-15 16:54:22.904349+00
JSH019,hard,spread,output_prediction,"What will the following code log to the console?

const a = [1, 2, 3];
const b = [...a];
b.push(4);
console.log(a.length);
console.log(b.length);","3
4",,Spread creates a shallow copy of the array. b is a new array containing the same primitive values. Pushing to b does not affect a. a.length stays at 3; b.length grows to 4 after the push.,,2026-05-15 16:54:22.904349+00
JSH020,hard,promises,output_prediction,"What will the following code log to the console?

Promise.resolve(2)
  .then(x => x + 3)
  .then(x => x * 2)
  .then(x => console.log(x));",10,,"Each .then receives the return value of the previous callback. 2 → 2+3=5 → 5*2=10 → console.log(10). Each step returns a resolved Promise wrapping its return value, which is automatically unwrapped by the next .then.",,2026-05-15 16:54:22.904349+00
JSH021,hard,this,output_prediction,"What will the following code log to the console?

function sum(a, b, c) {
  return a + b + c;
}
const nums = [1, 2, 3];
console.log(sum.apply(null, nums));",6,,"Function.prototype.apply is like call but accepts arguments as an array. apply(null, [1, 2, 3]) spreads the array into individual arguments, so sum receives a=1, b=2, c=3 and returns 6. null is passed as this because sum doesn't use this.",,2026-05-15 16:54:22.904349+00
JSH022,hard,closures,output_prediction,"What will the following code log to the console?

function makeAdder(x) {
  return function(y) {
    return x + y;
  };
}
const add5 = makeAdder(5);
const add10 = makeAdder(10);
console.log(add5(3));
console.log(add10(3));","8
13",,makeAdder is a closure factory. Each call creates a new inner function that closes over its own x. add5 captures x=5 and add10 captures x=10. Calling each with y=3 gives 5+3=8 and 10+3=13.,,2026-05-15 16:54:22.904349+00
JSH023,hard,objects,output_prediction,"What will the following code log to the console?

const obj = { a: 1, b: 2, c: 3 };
const doubled = Object.fromEntries(
  Object.entries(obj).map(([k, v]) => [k, v * 2])
);
console.log(doubled.b);",4,,"Object.entries converts obj to [['a',1],['b',2],['c',3]]. Mapping doubles each value to produce [['a',2],['b',4],['c',6]]. Object.fromEntries builds a new object from those pairs. doubled.b is 4.",,2026-05-15 16:54:22.904349+00
JSH024,hard,generators,output_prediction,"What will the following code log to the console?

function* counter() {
  let n = 0;
  while (true) {
    yield n++;
  }
}
const gen = counter();
console.log(gen.next().value);
console.log(gen.next().value);
console.log(gen.next().value);","0
1
2",,"The generator uses an infinite while loop. Each call to gen.next() resumes execution from the yield, returns the current n, then increments it (post-increment). Successive calls return 0, 1, 2. The generator never exhausts because the loop is infinite.",,2026-05-15 16:54:22.904349+00
JSH025,hard,prototypes,what_is_the_result,"What will the following code log to the console?

console.log(typeof class{});",function,,Classes in JavaScript are syntactic sugar over constructor functions. The typeof operator treats them as functions and returns 'function'. This is why instanceof and prototype-chain lookups work the same way for classes and constructor functions.,,2026-05-15 16:54:22.904349+00
JSH026,hard,coercion,what_is_the_result,"What will the following code log to the console?

console.log(NaN === NaN);",false,,NaN (Not a Number) is the only value in JavaScript not equal to itself. This is specified by the IEEE 754 standard. Use Number.isNaN(value) to reliably check whether a value is NaN.,,2026-05-15 16:54:22.904349+00
JSH027,hard,references,what_is_the_result,"What will the following code log to the console?

const a = [1, 2, 3];
const b = a;
b.push(4);
console.log(a.length);",4,,"Arrays are objects — reference types. const b = a copies the reference, not the array. Both a and b point to the same array in memory. Calling b.push(4) mutates that shared array, so a.length also becomes 4.",,2026-05-15 16:54:22.904349+00
JSH028,hard,operators,what_is_the_result,"What will the following code log to the console?

const x = null ?? 'default';
const y = 0 ?? 'fallback';
console.log(x);
console.log(y);","default
0",,"The nullish coalescing operator ?? returns the right-hand side only when the left-hand side is null or undefined — not for other falsy values like 0, false, or ''. x is null so 'default' is used; y is 0 (not null/undefined) so 0 is kept.",,2026-05-15 16:54:22.904349+00
JSH029,hard,optional-chaining,what_is_the_result,"What will the following code log to the console?

const user = { profile: { name: 'Alice' } };
console.log(user?.profile?.name);
console.log(user?.address?.city);","Alice
undefined",,"Optional chaining (?.) short-circuits and returns undefined when it encounters null or undefined, instead of throwing a TypeError. user.profile.name exists, so 'Alice' is returned. user.address is undefined, so the chain stops there and returns undefined.",,2026-05-15 16:54:22.904349+00
JSH030,hard,functions,what_is_the_result,"What will the following code log to the console?

function test(a = 1, b = 2) {
  return a + b;
}
console.log(test(undefined, 5));",6,,Default parameters activate only when the corresponding argument is undefined. Passing undefined explicitly for a triggers the default (1). b is explicitly 5. 1 + 5 = 6.,,2026-05-15 16:54:22.904349+00
JSH031,hard,arrays,what_is_the_result,"What will the following code log to the console?

const arr = [1, [2, [3, [4]]]];
console.log(arr.flat().length);",3,,"flat() with no argument defaults to a depth of 1, flattening only one level. [1, [2, [3, [4]]]] becomes [1, 2, [3, [4]]], which has three elements. To flatten all levels, use flat(Infinity).",,2026-05-15 16:54:22.904349+00
JSH032,hard,map,what_is_the_result,"What will the following code log to the console?

const map = new Map();
map.set('a', 1);
map.set('b', 2);
map.set('a', 3);
console.log(map.size);",2,,"Map keys are unique. Setting the key 'a' a second time updates the existing entry to 3 rather than adding a new entry. The Map contains two unique keys ('a' and 'b'), so map.size is 2.",,2026-05-15 16:54:22.904349+00
JSH033,hard,coercion,what_is_the_result,"What will the following code log to the console?

console.log(0.1 + 0.2 === 0.3);",false,,"JavaScript uses IEEE 754 double-precision floating-point arithmetic. 0.1 + 0.2 evaluates to 0.30000000000000004 due to binary representation rounding, which is not strictly equal to 0.3. Use Math.abs(a - b) < Number.EPSILON to compare floats.",,2026-05-15 16:54:22.904349+00
JSH034,hard,destructuring,what_is_the_result,"What will the following code log to the console?

const [a, , b] = [10, 20, 30];
console.log(a + b);",40,,"Array destructuring with consecutive commas skips elements. The first element (10) binds to a, the second (20) is skipped by the empty slot, the third (30) binds to b. 10 + 30 = 40.",,2026-05-15 16:54:22.904349+00
JSH035,hard,regex,what_is_the_result,"What will the following code log to the console?

const pattern = /^\d{3}-\d{4}$/;
console.log(pattern.test('123-4567'));
console.log(pattern.test('12-45678'));","true
false",,"^ anchors the match to the start, $ to the end. \d{3} requires exactly 3 digits and \d{4} exactly 4. '123-4567' matches this format exactly. '12-45678' has only 2 digits before the dash and 5 after, so the pattern fails.",,2026-05-15 16:54:22.904349+00
JSH036,hard,classes,what_is_the_result,"What will the following code log to the console?

class Counter {
  static count = 0;
  constructor() { Counter.count++; }
}
new Counter(); new Counter(); new Counter();
console.log(Counter.count);",3,,"Static properties belong to the class itself, not to individual instances. Each call to new Counter() runs the constructor which increments Counter.count. Three instantiations increment the shared static property three times, resulting in 3.",,2026-05-15 16:54:22.904349+00
JSH037,hard,this,fill_in_the_blank,"Fill in the blank so that greet is called with obj as its this context:

function greet() {
  return 'Hello, ' + this.name;
}
const obj = { name: 'Alice' };
const sayHello = greet.___(obj);
console.log(sayHello()); // Hello, Alice","function greet() {
  return 'Hello, ' + this.name;
}
const obj = { name: 'Alice' };
const sayHello = greet.bind(obj);
console.log(sayHello()); // Hello, Alice",,"bind returns a new function permanently bound to the given this value. Unlike call or apply (which invoke immediately), bind creates a reusable function you can call later. sayHello() always uses obj as this.","Hello, Alice",2026-05-15 16:54:22.904349+00
JSH038,hard,async-await,fill_in_the_blank,"Fill in the blank to make the function asynchronous:

___ function fetchData() {
  const result = await Promise.resolve(42);
  return result;
}
fetchData().then(console.log); // 42","async function fetchData() {
  const result = await Promise.resolve(42);
  return result;
}
fetchData().then(console.log); // 42",,The async keyword marks a function as asynchronous and makes it return a Promise automatically. Only inside an async function can you use await to pause execution until a Promise resolves.,42,2026-05-15 16:54:22.904349+00
JSH039,hard,spread,fill_in_the_blank,"Fill in the blank to pass the array elements as individual arguments:

const nums = [5, 3, 8, 1];
const min = Math.min(___nums);
console.log(min); // 1","const nums = [5, 3, 8, 1];
const min = Math.min(...nums);
console.log(min); // 1",,"The spread operator (...) expands an iterable (array, string) into individual arguments at a function call site. Math.min(...nums) is equivalent to Math.min(5, 3, 8, 1), which returns 1.",1,2026-05-15 16:54:22.904349+00
JSH040,hard,objects,fill_in_the_blank,"Fill in the blank to prevent any modification to the object:

const config = Object.___({ debug: false, version: '1.0' });
config.debug = true;
console.log(config.debug); // false","const config = Object.freeze({ debug: false, version: '1.0' });
config.debug = true;
console.log(config.debug); // false",,"Object.freeze makes an object immutable — attempts to add, remove, or change properties are silently ignored in non-strict mode (or throw in strict mode). The frozen object's debug property remains false after the assignment attempt.",false,2026-05-15 16:54:22.904349+00
JSH041,hard,classes,fill_in_the_blank,"Fill in the blank to define a getter method in a class:

class Circle {
  constructor(r) { this.r = r; }
  ___ area() { return Math.PI * this.r ** 2; }
}
const c = new Circle(1);
console.log(c.area.toFixed(2)); // 3.14","class Circle {
  constructor(r) { this.r = r; }
  get area() { return Math.PI * this.r ** 2; }
}
const c = new Circle(1);
console.log(c.area.toFixed(2)); // 3.14",,The get keyword defines a getter — a method accessed as a property (no parentheses). c.area reads as a property but executes the function body. This is useful for computed values that should look like properties to callers.,3.14,2026-05-15 16:54:22.904349+00
JSH042,hard,error-handling,fill_in_the_blank,"Fill in the blank to handle the thrown error:

try {
  JSON.parse('not json');
} ___ (e) {
  console.log('Error:', e.message);
}","try {
  JSON.parse('not json');
} catch (e) {
  console.log('Error:', e.message);
}",,The catch block runs only when the try block throws an error. The caught value (here a SyntaxError) is bound to e. e.message contains a description of what went wrong. JSON.parse throws a SyntaxError when given invalid JSON.,"Error: Unexpected token 'o', ""not json"" is not valid JSON",2026-05-15 16:54:22.904349+00
JSH043,hard,classes,fill_in_the_blank,"Fill in the blank to call the parent class constructor:

class Animal {
  constructor(name) { this.name = name; }
}
class Dog extends Animal {
  constructor(name, breed) {
    ___(name);
    this.breed = breed;
  }
}
const d = new Dog('Rex', 'Labrador');
console.log(d.name); // Rex","class Animal {
  constructor(name) { this.name = name; }
}
class Dog extends Animal {
  constructor(name, breed) {
    super(name);
    this.breed = breed;
  }
}
const d = new Dog('Rex', 'Labrador');
console.log(d.name); // Rex",,"super() must be called before accessing this in a subclass constructor. It invokes the parent class's constructor, allowing Animal to initialise this.name. Without super(), accessing this throws a ReferenceError.",Rex,2026-05-15 16:54:22.904349+00
JSH044,hard,functions,fill_in_the_blank,"Fill in the blank to collect all extra arguments into an array:

function logFirst(first, ___rest) {
  console.log(first);
  console.log(rest.length);
}
logFirst(1, 2, 3, 4); // logs 1, then 3","function logFirst(first, ...rest) {
  console.log(first);
  console.log(rest.length);
}
logFirst(1, 2, 3, 4); // logs 1, then 3",,"The rest parameter (...rest) collects all remaining arguments into a real array. logFirst(1, 2, 3, 4) binds first=1 and rest=[2,3,4]. rest.length is 3.","1
3",2026-05-15 16:54:22.904349+00
JSH045,hard,promises,fill_in_the_blank,"Fill in the blank to wait for all three promises to resolve:

Promise.___(
  [Promise.resolve(1), Promise.resolve(2), Promise.resolve(3)]
).then(values => console.log(values)); // [1, 2, 3]","Promise.all(
  [Promise.resolve(1), Promise.resolve(2), Promise.resolve(3)]
).then(values => console.log(values)); // [1, 2, 3]",,"Promise.all takes an iterable of Promises and returns a single Promise that resolves to an array of their results, in the same order. If any Promise rejects, Promise.all rejects immediately with that error.","[1,2,3]",2026-05-15 16:54:22.904349+00
JSH046,hard,operators,fill_in_the_blank,"Fill in the blank to check whether d is an instance of Animal:

class Animal {}
class Dog extends Animal {}
const d = new Dog();
console.log(d ___ Animal); // true","class Animal {}
class Dog extends Animal {}
const d = new Dog();
console.log(d instanceof Animal); // true",,"instanceof walks the prototype chain of the left-hand operand to check whether the prototype of the right-hand constructor appears. Because Dog extends Animal, Dog instances also appear on Animal's prototype chain.",true,2026-05-15 16:54:22.904349+00
JSH047,hard,destructuring,fill_in_the_blank,"Fill in the blank to provide a default value when the key is missing:

const { name, role ___ 'user' } = { name: 'Alice' };
console.log(role); // user","const { name, role = 'user' } = { name: 'Alice' };
console.log(role); // user",,"Destructuring default values use = inside the pattern. If the property is undefined (missing or explicitly undefined), the default is used. role is not in the object, so it defaults to 'user'.",user,2026-05-15 16:54:22.904349+00
JSH048,hard,symbols,fill_in_the_blank,"Fill in the blank to create a unique symbol key:

const id = ___('uniqueId');
const obj = { [id]: 42 };
console.log(obj[id]); // 42","const id = Symbol('uniqueId');
const obj = { [id]: 42 };
console.log(obj[id]); // 42",,"Symbol() creates a globally unique primitive value. Each call produces a different symbol, even with the same description string. Using a Symbol as a computed property key ([id]) creates a property that cannot be accidentally accessed by name.",42,2026-05-15 16:54:22.904349+00
JSH049,hard,closures,spot_the_bug,"Find and fix the bug. The code should log 0, 1, 2 but logs 3, 3, 3:

for (var i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), 0);
}","for (let i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), 0);
}",,"var is function-scoped, so all three callbacks share one i. By the time they run, the loop has finished and i is 3. Replacing var with let creates a new block-scoped i for each iteration, so each callback captures its own copy.","0
1
2",2026-05-15 16:54:22.904349+00
JSH050,hard,this,spot_the_bug,"Find and fix the bug. The timer should increment the counter on the object, but this.count becomes NaN:

const counter = {
  count: 0,
  start() {
    setTimeout(function() {
      this.count++;
      console.log(this.count);
    }, 100);
  }
};
counter.start();","const counter = {
  count: 0,
  start() {
    setTimeout(() => {
      this.count++;
      console.log(this.count);
    }, 100);
  }
};
counter.start();",,"Regular functions inside setTimeout have their own this binding, which defaults to the global object (or undefined in strict mode) — not counter. Arrow functions do not have their own this; they inherit it lexically from the enclosing start() method, where this is counter.",1,2026-05-15 16:54:22.904349+00
JSH051,hard,async-await,spot_the_bug,"Find and fix the bug. The function should return 43, but result is a Promise and the log shows '[object Promise]1':

async function getValue() {
  const result = Promise.resolve(42);
  return result + 1;
}
getValue().then(console.log);","async function getValue() {
  const result = await Promise.resolve(42);
  return result + 1;
}
getValue().then(console.log);",,"Without await, result is the Promise object itself, not its resolved value. Adding await pauses the async function until the Promise resolves to 42, then result + 1 correctly computes 43.",43,2026-05-15 16:54:22.904349+00
JSH052,hard,arrays,spot_the_bug,"Find and fix the bug. The function should return a sorted copy without mutating the original, but it modifies nums:

function sortedCopy(arr) {
  return arr.sort((a, b) => a - b);
}
const nums = [3, 1, 2];
const sorted = sortedCopy(nums);
console.log(nums); // [1, 2, 3] — original was mutated","function sortedCopy(arr) {
  return [...arr].sort((a, b) => a - b);
}
const nums = [3, 1, 2];
const sorted = sortedCopy(nums);
console.log(nums); // [3, 1, 2]",,Array.prototype.sort sorts in place and returns the same array. Calling it directly on arr mutates the original. Creating a shallow copy first with spread ([...arr]) or slice() before sorting leaves the original intact.,"[3,1,2]",2026-05-15 16:54:22.904349+00
JSH053,hard,coercion,spot_the_bug,"Find and fix the bug. The function should return true for NaN, but always returns false:

function isNaNValue(val) {
  return val === NaN;
}
console.log(isNaNValue(NaN)); // Should be true, returns false","function isNaNValue(val) {
  return Number.isNaN(val);
}
console.log(isNaNValue(NaN)); // true",,"NaN is the only value not equal to itself — NaN === NaN is always false. Number.isNaN(val) is the correct way to check: it returns true only for the actual NaN value, without the type-coercion side-effects of the global isNaN().",true,2026-05-15 16:54:22.904349+00
JSH054,hard,prototypes,spot_the_bug,"Find and fix the bug. The greet method should return the instance's name, but it logs 'Hi, I'm undefined':

function Person(name) {
  this.name = name;
}
Person.prototype.greet = () => {
  return `Hi, I'm ${this.name}`;
};
const p = new Person('Alice');
console.log(p.greet());","function Person(name) {
  this.name = name;
}
Person.prototype.greet = function() {
  return `Hi, I'm ${this.name}`;
};
const p = new Person('Alice');
console.log(p.greet());",,"Arrow functions capture this from their surrounding scope at definition time — the global scope here, where this.name is undefined. Prototype methods must be regular functions so this is dynamically bound to the instance when the method is called.","Hi, I'm Alice",2026-05-15 16:54:22.904349+00
JSH055,hard,promises,spot_the_bug,"Find and fix the bug. The chain should log 11 but logs undefined:

Promise.resolve(5)
  .then(n => {
    const doubled = n * 2;
    Promise.resolve(doubled + 1);
  })
  .then(result => console.log(result));","Promise.resolve(5)
  .then(n => {
    const doubled = n * 2;
    return Promise.resolve(doubled + 1);
  })
  .then(result => console.log(result));",,"A .then callback that returns nothing passes undefined to the next handler. Adding return before Promise.resolve(doubled + 1) passes the resolved value (11) down the chain. Alternatively, simply return the computed value directly without wrapping it in a new Promise.",11,2026-05-15 16:54:22.904349+00
JSH056,hard,deep-copy,spot_the_bug,"Find and fix the bug. Modifying the clone's nested array should not affect the original, but it does:

const original = { name: 'Alice', scores: [90, 85] };
const clone = { ...original };
clone.scores.push(100);
console.log(original.scores.length); // 3 — original was mutated","const original = { name: 'Alice', scores: [90, 85] };
const clone = { ...original, scores: [...original.scores] };
clone.scores.push(100);
console.log(original.scores.length); // 2",,"Spread performs a shallow copy. The scores array reference is shared between original and clone. Pushing to clone.scores mutates the shared array. Explicitly copying the nested array with [...original.scores] breaks the reference, keeping the original intact.",2,2026-05-15 16:54:22.904349+00
JSH057,hard,error-handling,spot_the_bug,"Find and fix the bug. Custom errors should be instances of Error, but the instanceof check returns false:

class AppError {
  constructor(message) {
    this.message = message;
  }
}
try {
  throw new AppError('oops');
} catch (e) {
  console.log(e instanceof Error); // false — should be true
}","class AppError extends Error {
  constructor(message) {
    super(message);
    this.name = 'AppError';
  }
}
try {
  throw new AppError('oops');
} catch (e) {
  console.log(e instanceof Error); // true
}",,"A plain class is not part of the Error prototype chain. Extending Error places AppError on that chain, so instanceof Error returns true. Calling super(message) lets the Error constructor set up the message property and stack trace correctly.",true,2026-05-15 16:54:22.904349+00
JSH058,hard,regex,spot_the_bug,"Find and fix the bug. The validator should return false for 'abc123xyz', but returns true:

function isNumber(str) {
  return /\d+/.test(str);
}
console.log(isNumber('abc123xyz')); // Should be false, returns true","function isNumber(str) {
  return /^\d+$/.test(str);
}
console.log(isNumber('abc123xyz')); // false
console.log(isNumber('123'));       // true",,"Without anchors, /\d+/ matches any substring containing digits — 'abc123xyz' contains '123', so test() returns true. Adding ^ (start) and $ (end) anchors forces the entire string to consist only of digits.","false
true",2026-05-15 16:54:22.904349+00
JSH059,hard,objects,spot_the_bug,"Find and fix the bug. The defaults object should never be modified, but it is:

const defaults = { color: 'blue', size: 10 };
function applyConfig(overrides) {
  return Object.assign(defaults, overrides);
}
applyConfig({ size: 20 });
console.log(defaults.size); // 20 — defaults was mutated","const defaults = { color: 'blue', size: 10 };
function applyConfig(overrides) {
  return Object.assign({}, defaults, overrides);
}
applyConfig({ size: 20 });
console.log(defaults.size); // 10",,"Object.assign copies into its first argument (the target). Passing defaults as the target mutates it. Using {} as the target creates a new object, leaving defaults unchanged. Spread syntax ({...defaults, ...overrides}) achieves the same result more concisely.",10,2026-05-15 16:54:22.904349+00
JSH060,hard,async-await,spot_the_bug,"Find and fix the bug. The code throws a SyntaxError because await is used in a non-async function:

function loadValue() {
  const result = await Promise.resolve(42);
  return result;
}
loadValue().then(console.log);","async function loadValue() {
  const result = await Promise.resolve(42);
  return result;
}
loadValue().then(console.log); // 42",,await is only valid inside an async function. Adding async makes loadValue return a Promise automatically. The caller must then use .then() (or await inside another async function) to access the resolved value.,42,2026-05-15 16:54:22.904349+00
JSI001,intermediate,hoisting,output_prediction,"What will the following code log to the console?

console.log(name);
var name = ""Alice"";",undefined,,"var declarations are hoisted to the top of their scope and initialised to undefined. The declaration is moved up, but the assignment stays in place, so console.log prints undefined rather than throwing a ReferenceError.",,2026-05-15 16:49:50.143672+00
JSI002,intermediate,hoisting,output_prediction,"What will the following code log to the console?

greet();
function greet() {
  console.log(""Hello!"");
}",Hello!,,Function declarations are fully hoisted — both the name and the body move to the top of the scope. This allows you to call a declared function before its definition in the source code.,,2026-05-15 16:49:50.143672+00
JSI003,intermediate,hoisting,output_prediction,"What will the following code log to the console?

console.log(x);
let x = 5;",ReferenceError: Cannot access 'x' before initialization,,let is hoisted but NOT initialised. The period between the start of the block and the let declaration is the Temporal Dead Zone (TDZ). Accessing x in the TDZ throws a ReferenceError.,,2026-05-15 16:49:50.143672+00
JSI004,intermediate,hoisting,output_prediction,"What will the following code log to the console?

var x = 1;
function test() {
  console.log(x);
  var x = 2;
}
test();",undefined,,"The var x inside test() is hoisted to the top of that function's scope, creating a local x initialised to undefined. The outer x = 1 is shadowed, so console.log prints undefined.",,2026-05-15 16:49:50.143672+00
JSI005,intermediate,hoisting,spot_the_bug,"Find and fix the bug. The code should log 'Hello, Bob!' but throws an error:

console.log(greet(""Bob""));
const greet = name => `Hello, ${name}!`;","const greet = name => `Hello, ${name}!`;
console.log(greet(""Bob""));",,Arrow functions assigned to const are not hoisted like function declarations. Accessing greet before its const declaration is in the Temporal Dead Zone and throws a ReferenceError. Move the call after the definition.,"Hello, Bob!",2026-05-15 16:49:50.143672+00
JSI006,intermediate,closures,output_prediction,"What will the following code log to the console?

function makeCounter() {
  let count = 0;
  return function() {
    count++;
    return count;
  };
}
const counter = makeCounter();
console.log(counter());
console.log(counter());
console.log(counter());","1
2
3",,"The inner function closes over the count variable in its outer scope. Each call to counter() increments and returns the same count variable, which persists between calls because the closure keeps it alive.",,2026-05-15 16:49:50.143672+00
JSI007,intermediate,closures,output_prediction,"What will the following code log to the console?

for (var i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), 0);
}","3
3
3",,"var is function-scoped and shared across all iterations. By the time the setTimeout callbacks run, the loop has finished and i is 3. All three callbacks read the same i and log 3.",,2026-05-15 16:49:50.143672+00
JSI008,intermediate,closures,write_the_code,"Write a function called makeMultiplier that takes a number factor and returns a new function. The returned function should take a number n and return n multiplied by factor.

const double = makeMultiplier(2);
console.log(double(5)); // 10
console.log(double(9)); // 18","function makeMultiplier(factor) {
  return function(n) {
    return n * factor;
  };
}",const makeMultiplier = factor => n => n * factor;,"The inner function closes over factor from the outer scope. Each call to makeMultiplier captures a different factor, so double always multiplies by 2 and triple always multiplies by 3.",,2026-05-15 16:49:50.143672+00
JSI009,intermediate,closures,write_the_code,"Fix the classic var-in-loop closure bug so that the code logs 0, 1, 2 (one per second) instead of 3, 3, 3:

for (var i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), i * 1000);
}","for (let i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), i * 1000);
}","for (var i = 0; i < 3; i++) {
  (function(j) {
    setTimeout(() => console.log(j), j * 1000);
  })(i);
}","Replacing var with let creates a new binding of i for each loop iteration, so each callback captures its own copy. An IIFE achieves the same effect by creating a new scope with the current value captured as j.",,2026-05-15 16:49:50.143672+00
JSI010,intermediate,closures,output_prediction,"What will the following code log to the console?

function outer() {
  let secret = 42;
  return {
    get: () => secret,
    set: val => { secret = val; }
  };
}
const obj = outer();
console.log(obj.get());
obj.set(100);
console.log(obj.get());","42
100",,"Both get and set close over the same secret variable. Calling set(100) mutates that shared variable, so the next call to get() returns 100. This pattern uses closures to create private state.",,2026-05-15 16:49:50.143672+00
JSI011,intermediate,arrow-functions,output_prediction,"What will the following code log to the console?

const person = {
  name: ""Alice"",
  greet: function() {
    return ""Hello, "" + this.name;
  }
};
console.log(person.greet());","Hello, Alice",,"When a regular function is called as a method (person.greet()), this refers to the object to the left of the dot — here, person. So this.name is 'Alice'.",,2026-05-15 16:49:50.143672+00
JSI012,intermediate,arrow-functions,output_prediction,"What will the following code log to the console?

const person = {
  name: ""Alice"",
  greet: () => {
    return ""Hello, "" + this.name;
  }
};
console.log(person.greet());","Hello, undefined",,"Arrow functions do not have their own this. They inherit this from the enclosing lexical scope, which is the module/global scope here — where this.name is undefined. Use a regular function when you need method-level this binding.",,2026-05-15 16:49:50.143672+00
JSI013,intermediate,arrow-functions,fill_in_the_blank,"Fill in the blank with an arrow function so the timer logs the instance's name (a regular function would lose `this`):

function Timer(name) {
  this.name = name;
  setTimeout(___, 100);
}
new Timer(""Alice"");","function Timer(name) {
  this.name = name;
  setTimeout(() => console.log(this.name), 100);
}
new Timer(""Alice"");",,"An arrow function captures this from the enclosing regular function (the Timer constructor), so this.name refers to the instance. Using a regular function inside setTimeout would lose the constructor's this context.",Alice,2026-05-15 16:49:50.143672+00
JSI014,intermediate,arrow-functions,output_prediction,"What will the following code log to the console?

const nums = [1, 2, 3, 4, 5];
const result = nums
  .filter(n => n % 2 === 0)
  .map(n => n * n);
console.log(result);","[4, 16]",,"filter keeps only even numbers: [2, 4]. map then squares each: [4, 16]. Arrow functions make chained array operations concise. console.log of an array displays it with brackets.",,2026-05-15 16:49:50.143672+00
JSI015,intermediate,higher-order-functions,write_the_code,"Write a function called filterLong that takes an array of strings and a minimum length n, and returns only the strings longer than n characters.

filterLong(['hi', 'hello', 'hey', 'JavaScript'], 3) // ['hello', 'JavaScript']","function filterLong(arr, n) {
  return arr.filter(str => str.length > n);
}",,filter() keeps elements for which the callback returns true. str.length > n is true for strings longer than n characters. filter returns a new array without modifying the original.,,2026-05-15 16:49:50.143672+00
JSI016,intermediate,higher-order-functions,write_the_code,"Write a function called sumPositive that takes an array of numbers and returns the sum of all positive numbers using reduce.

sumPositive([1, -2, 3, -4, 5]) // 9","function sumPositive(nums) {
  return nums.reduce((acc, n) => n > 0 ? acc + n : acc, 0);
}","function sumPositive(nums) {
  return nums.filter(n => n > 0).reduce((acc, n) => acc + n, 0);
}","reduce accumulates a running total. The callback adds n to the accumulator only when n > 0, skipping negatives. The second argument 0 sets the initial accumulator value.",,2026-05-15 16:49:50.143672+00
JSI017,intermediate,higher-order-functions,fill_in_the_blank,"Fill in the blanks to get the total price of all items:

const cart = [
  { name: ""apple"", price: 1.5 },
  { name: ""milk"", price: 2.0 },
  { name: ""bread"", price: 3.0 }
];
const total = cart.___((___, item) => acc + item.price, 0);
console.log(total); // 6.5","const cart = [
  { name: ""apple"", price: 1.5 },
  { name: ""milk"", price: 2.0 },
  { name: ""bread"", price: 3.0 }
];
const total = cart.reduce((acc, item) => acc + item.price, 0);
console.log(total); // 6.5",,reduce is the right tool when you want to combine all array elements into a single value. The accumulator acc starts at 0 and accumulates the price of each item.,6.5,2026-05-15 16:49:50.143672+00
JSI018,intermediate,higher-order-functions,output_prediction,"What will the following code log to the console?

const words = [""hello"", ""world"", ""foo"", ""bar""];
const result = words
  .map(w => w.toUpperCase())
  .filter(w => w.length > 3)
  .join(""-"");
console.log(result);",HELLO-WORLD,,"map converts each word to uppercase: ['HELLO', 'WORLD', 'FOO', 'BAR']. filter keeps only words longer than 3 characters: ['HELLO', 'WORLD']. join('-') combines them into a single string.",,2026-05-15 16:49:50.143672+00
JSI019,intermediate,higher-order-functions,write_the_code,"Write a function called groupByLength that takes an array of strings and returns an object where keys are string lengths and values are arrays of strings with that length.

groupByLength(['hi', 'hey', 'yo', 'bye']) // { 2: ['hi', 'yo'], 3: ['hey', 'bye'] }","function groupByLength(arr) {
  return arr.reduce((acc, str) => {
    const len = str.length;
    if (!acc[len]) acc[len] = [];
    acc[len].push(str);
    return acc;
  }, {});
}",,"reduce builds an object as the accumulator. For each string, we check if a key for its length exists — creating an empty array if not — then push the string into that group.",,2026-05-15 16:49:50.143672+00
